50000;3.1363999844;0.0018380000
100000;3.1368000507;0.0026010000
200000;3.1338200569;0.0054049999
300000;3.1418533325;0.0086549995
400000;3.1428000927;0.0105450004
500000;3.1412880421;0.0135840001
600000;3.1385467052;0.0159210004
700000;3.1455028057;0.0190200005
800000;3.1433548927;0.0236939993
900000;3.1414177418;0.0232340004
1000000;3.1431639194;0.0262419991
50000;3.1541600227;0.0013360000
100000;3.1500399113;0.0027530000
200000;3.1414799690;0.0053249998
300000;3.1445865631;0.0080559999
400000;3.1377799511;0.0108909998
500000;3.1412239075;0.0134530002
600000;3.1402800083;0.0164509993
700000;3.1421198845;0.0184150003
800000;3.1417999268;0.0211219992
900000;3.1422667503;0.0235910006
1000000;3.1411159039;0.0261990000
50000;3.1480801105;0.0012919999
100000;3.1373999119;0.0027540000
200000;3.1427400112;0.0052470001
300000;3.1415467262;0.0078840004
400000;3.1404199600;0.0104830004
500000;3.1425120831;0.0134420004
600000;3.1432800293;0.0157500003
700000;3.1404571533;0.0188820008
800000;3.1405599117;0.0208400004
900000;3.1410756111;0.0226900000
1000000;3.1425321102;0.0262369998
50000;3.1440799236;0.0013130000
100000;3.1505200863;0.0027010001
200000;3.1444599628;0.0052609998
300000;3.1431200504;0.0080589997
400000;3.1415600777;0.0105560003
500000;3.1443119049;0.0129380003
600000;3.1407399178;0.0239569992
700000;3.1421256065;0.0191420000
800000;3.1400899887;0.0207129996
900000;3.1398043633;0.0236029997
1000000;3.1428720951;0.0267149992
50000;3.1517601013;0.0012900000
100000;3.1506800652;0.0031320001
200000;3.1386001110;0.0053960001
300000;3.1409599781;0.0078360001
400000;3.1391799450;0.0105659999
500000;3.1397600174;0.0137210004
600000;3.1400799751;0.0159639996
700000;3.1381886005;0.0182039998
800000;3.1450750828;0.0212779995
900000;3.1398355961;0.0231810007
1000000;3.1409840584;0.0260630008
50000;3.1382400990;0.0013720000
100000;3.1458001137;0.0029829999
200000;3.1419599056;0.0051759998
300000;3.1408534050;0.0081329998
400000;3.1420199871;0.0108319996
500000;3.1403439045;0.0137700001
600000;3.1415867805;0.0158190001
700000;3.1397771835;0.0180229992
800000;3.1404249668;0.0210880004
900000;3.1435201168;0.0259119999
1000000;3.1421558857;0.0270409994
50000;3.1400799751;0.0013550000
100000;3.1394801140;0.0027210000
200000;3.1435599327;0.0054529998
300000;3.1416666508;0.0083499998
400000;3.1368200779;0.0107880002
500000;3.1420960426;0.0133309998
600000;3.1440267563;0.0157159995
700000;3.1402056217;0.0190069992
800000;3.1428298950;0.0213869996
900000;3.1428577900;0.0238249991
1000000;3.1381959915;0.0264810007
50000;3.1441600323;0.0015310000
100000;3.1480801105;0.0027500000
200000;3.1405599117;0.0055959998
300000;3.1407067776;0.0095830001
400000;3.1460599899;0.0108180000
500000;3.1433520317;0.0137989996
600000;3.1424932480;0.0160239991
700000;3.1385657787;0.0176759996
800000;3.1429150105;0.0218230002
900000;3.1429600716;0.0232740007
1000000;3.1414079666;0.0264669992
50000;3.1441600323;0.0013200000
100000;3.1490399837;0.0027290001
200000;3.1395599842;0.0052350000
300000;3.1400666237;0.0084610004
400000;3.1379499435;0.0110529996
500000;3.1408400536;0.0136839999
600000;3.1436998844;0.0149450004
700000;3.1432514191;0.0188219994
800000;3.1423349380;0.0210529994
900000;3.1424798965;0.0234910008
1000000;3.1376440525;0.0261560008
50000;3.1445600986;0.0013860000
100000;3.1461200714;0.0027320001
200000;3.1397600174;0.0054620001
300000;3.1395733356;0.0081890002
400000;3.1412398815;0.0107370000
500000;3.1379840374;0.0131900003
600000;3.1415400505;0.0163129997
700000;3.1390342712;0.0179600008
800000;3.1433401108;0.0243710000
900000;3.1463155746;0.0241190009
1000000;3.1384799480;0.0276100002
