-nan;-nan;-nan;-nan;-nan;0.19764872;
0.509434;0.603774;0.669811;0.688679;0.698113;0.10732425;
0.534392;0.656085;0.730159;0.751323;0.777778;0.11014706;
0.519164;0.627178;0.689895;0.728223;0.749129;0.10783665;
0.508997;0.624679;0.691517;0.727506;0.745501;0.10957408;
0.505071;0.618661;0.691684;0.724138;0.742393;0.10838649;
0.508230;0.636488;0.698903;0.736625;0.763375;0.10715966;
0.498194;0.620233;0.686873;0.722200;0.748294;0.10782303;
0.513396;0.637663;0.706047;0.743302;0.768053;0.10796574;
0.513943;0.639324;0.705272;0.741095;0.766131;0.10785138;
0.506049;0.630860;0.695584;0.732130;0.759905;0.11502018;
0.502354;0.627727;0.691217;0.728186;0.755741;0.14201658;
0.502995;0.628628;0.691494;0.728877;0.756251;0.14671215;
0.502192;0.628442;0.690443;0.728110;0.755444;0.18875989;
0.500577;0.626567;0.689132;0.727250;0.754641;0.27275459;
0.499934;0.626176;0.688497;0.726848;0.754301;0.35774539;
0.499637;0.625666;0.688095;0.726499;0.753902;0.41335099;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.793054;0.805827;0.817451;0.15573380;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.816786;0.17080381;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.792057;0.804997;0.816042;0.22431666;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.815531;0.40695214;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.790940;0.804033;0.815149;0.56580694;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.814699;0.67582163;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11540167;
0.509434;0.603774;0.669811;0.688679;0.698113;0.716981;0.745283;0.754717;0.754717;0.754717;0.11565937;
0.534392;0.656085;0.730159;0.751323;0.777778;0.798942;0.814815;0.825397;0.825397;0.830688;0.11477883;
0.519164;0.627178;0.689895;0.728223;0.749129;0.770035;0.787456;0.804878;0.815331;0.818815;0.11496576;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.807198;0.812339;0.11294611;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.799189;0.807302;0.11268444;
0.508230;0.636488;0.698903;0.736625;0.763375;0.785322;0.801783;0.816187;0.826475;0.836077;0.11379518;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.810116;0.819751;0.11110408;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.828783;0.837714;0.11598948;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.825972;0.835742;0.11572024;
0.506049;0.630860;0.695584;0.732130;0.759905;0.780774;0.797056;0.809809;0.821555;0.829570;0.12377260;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.793054;0.805827;0.817451;0.825918;0.15853784;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.816786;0.825488;0.17440020;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.792057;0.804997;0.816042;0.825120;0.23175850;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.815531;0.824824;0.43613634;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.790940;0.804033;0.815149;0.824549;0.80669865;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.814699;0.824142;0.72110869;
-nan;-nan;-nan;-nan;-nan;0.11957012;
0.509434;0.603774;0.669811;0.688679;0.698113;0.10858675;
0.534392;0.656085;0.730159;0.751323;0.777778;0.10669494;
0.519164;0.627178;0.689895;0.728223;0.749129;0.10738666;
0.508997;0.624679;0.691517;0.727506;0.745501;0.11172620;
0.505071;0.618661;0.691684;0.724138;0.742393;0.10850923;
0.508230;0.636488;0.698903;0.736625;0.763375;0.10826181;
0.498194;0.620233;0.686873;0.722200;0.748294;0.10764027;
0.513396;0.637663;0.706047;0.743302;0.768053;0.11672557;
0.513943;0.639324;0.705272;0.741095;0.766131;0.11044313;
0.506049;0.630860;0.695584;0.732130;0.759905;0.11163406;
0.502354;0.627727;0.691217;0.728186;0.755741;0.13263250;
0.502995;0.628628;0.691494;0.728877;0.756251;0.15585983;
0.502192;0.628442;0.690443;0.728110;0.755444;0.18254869;
0.500577;0.626567;0.689132;0.727250;0.754641;0.25644639;
0.499934;0.626176;0.688497;0.726848;0.754301;0.55027496;
0.499637;0.625666;0.688095;0.726499;0.753902;0.41809770;
-nan;-nan;-nan;-nan;-nan;-nan;0.10876123;
0.509434;0.603774;0.669811;0.688679;0.698113;0.716981;0.11014947;
0.534392;0.656085;0.730159;0.751323;0.777778;0.798942;0.10736598;
0.519164;0.627178;0.689895;0.728223;0.749129;0.770035;0.10916919;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.11013115;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.11199542;
0.508230;0.636488;0.698903;0.736625;0.763375;0.785322;0.11476197;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.28333432;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.11830141;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.11102991;
0.506049;0.630860;0.695584;0.732130;0.759905;0.780774;0.11469883;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.14720985;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.15409834;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.19295064;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.30141260;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.40448189;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.47745654;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.10960744;
0.509434;0.603774;0.669811;0.688679;0.698113;0.716981;0.745283;0.11200991;
0.534392;0.656085;0.730159;0.751323;0.777778;0.798942;0.814815;0.10782117;
0.519164;0.627178;0.689895;0.728223;0.749129;0.770035;0.787456;0.10934611;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.11144292;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.10891467;
0.508230;0.636488;0.698903;0.736625;0.763375;0.785322;0.801783;0.10799584;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.10989375;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.11105767;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.11177788;
0.506049;0.630860;0.695584;0.732130;0.759905;0.780774;0.797056;0.11524691;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.793054;0.14229966;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.16389172;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.792057;0.42670675;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.82998207;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.790940;0.45837953;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.50500275;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11124856;
0.509434;0.603774;0.669811;0.688679;0.698113;0.716981;0.745283;0.754717;0.11917003;
0.534392;0.656085;0.730159;0.751323;0.777778;0.798942;0.814815;0.825397;0.10754188;
0.519164;0.627178;0.689895;0.728223;0.749129;0.770035;0.787456;0.804878;0.10824940;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.11184097;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.10817882;
0.508230;0.636488;0.698903;0.736625;0.763375;0.785322;0.801783;0.816187;0.11173594;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.11133353;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.11320817;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.11146855;
0.506049;0.630860;0.695584;0.732130;0.759905;0.780774;0.797056;0.809809;0.11892969;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.793054;0.805827;0.14532972;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.15415378;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.792057;0.804997;0.22089434;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.38783316;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.790940;0.804033;0.47208252;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.61667833;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11130292;
0.509434;0.603774;0.669811;0.688679;0.698113;0.716981;0.745283;0.754717;0.754717;0.11126053;
0.534392;0.656085;0.730159;0.751323;0.777778;0.798942;0.814815;0.825397;0.825397;0.11352252;
0.519164;0.627178;0.689895;0.728223;0.749129;0.770035;0.787456;0.804878;0.815331;0.11232104;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.807198;0.11075434;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.799189;0.11238478;
0.508230;0.636488;0.698903;0.736625;0.763375;0.785322;0.801783;0.816187;0.826475;0.09965807;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.810116;0.11484430;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.828783;0.11360372;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.825972;0.11725606;
0.506049;0.630860;0.695584;0.732130;0.759905;0.780774;0.797056;0.809809;0.821555;0.12307575;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.793054;0.805827;0.817451;0.16003952;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.816786;0.17334579;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.792057;0.804997;0.816042;0.23240142;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.815531;0.38000825;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.790940;0.804033;0.815149;0.56428560;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.814699;0.71666623;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.12990417;
0.509434;0.603774;0.669811;0.688679;0.698113;0.716981;0.745283;0.754717;0.754717;0.754717;0.11353321;
0.534392;0.656085;0.730159;0.751323;0.777778;0.798942;0.814815;0.825397;0.825397;0.830688;0.11378410;
0.519164;0.627178;0.689895;0.728223;0.749129;0.770035;0.787456;0.804878;0.815331;0.818815;0.12115884;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.807198;0.812339;0.11403700;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.799189;0.807302;0.12491501;
0.508230;0.636488;0.698903;0.736625;0.763375;0.785322;0.801783;0.816187;0.826475;0.836077;0.11110675;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.810116;0.819751;0.11912074;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.828783;0.837714;0.11634705;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.825972;0.835742;0.15452268;
0.506049;0.630860;0.695584;0.732130;0.759905;0.780774;0.797056;0.809809;0.821555;0.829570;0.13529278;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.793054;0.805827;0.817451;0.825918;0.17941778;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.816786;0.825488;0.20009454;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.792057;0.804997;0.816042;0.825120;0.25417136;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.815531;0.824824;0.41852376;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.790940;0.804033;0.815149;0.824549;0.64721189;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.814699;0.824142;0.75159819;
-nan;-nan;-nan;-nan;-nan;0.10844056;
0.509434;0.603774;0.669811;0.688679;0.698113;0.10677452;
0.534392;0.656085;0.730159;0.751323;0.777778;0.10868666;
0.519164;0.627178;0.689895;0.728223;0.749129;0.10789086;
0.508997;0.624679;0.691517;0.727506;0.745501;0.10764333;
0.505071;0.618661;0.691684;0.724138;0.742393;0.10961131;
0.508230;0.636488;0.698903;0.736625;0.763375;0.12127039;
0.498194;0.620233;0.686873;0.722200;0.748294;0.10792284;
0.513396;0.637663;0.706047;0.743302;0.768053;0.11031799;
0.513943;0.639324;0.705272;0.741095;0.766131;0.10865486;
0.506049;0.630860;0.695584;0.732130;0.759905;0.11757269;
0.502354;0.627727;0.691217;0.728186;0.755741;0.13277458;
0.502995;0.628628;0.691494;0.728877;0.756251;0.14648847;
0.502192;0.628442;0.690443;0.728110;0.755444;0.18398361;
0.500577;0.626567;0.689132;0.727250;0.754641;0.26544087;
0.499934;0.626176;0.688497;0.726848;0.754301;0.33785151;
0.499637;0.625666;0.688095;0.726499;0.753902;0.41207477;
-nan;-nan;-nan;-nan;-nan;-nan;0.10959583;
0.509434;0.603774;0.669811;0.688679;0.698113;0.716981;0.10732561;
0.534392;0.656085;0.730159;0.751323;0.777778;0.798942;0.10702882;
0.519164;0.627178;0.689895;0.728223;0.749129;0.770035;0.10771596;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.10680412;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.11026258;
0.508230;0.636488;0.698903;0.736625;0.763375;0.785322;0.11072735;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.11020698;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.10890176;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.11119608;
0.506049;0.630860;0.695584;0.732130;0.759905;0.780774;0.11461663;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.14662498;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.15815202;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.19035731;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.30997205;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.62621079;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.48705882;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.10995401;
0.509434;0.603774;0.669811;0.688679;0.698113;0.716981;0.745283;0.11976784;
0.534392;0.656085;0.730159;0.751323;0.777778;0.798942;0.814815;0.10816320;
0.519164;0.627178;0.689895;0.728223;0.749129;0.770035;0.787456;0.11085611;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.10795712;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.10775119;
0.508230;0.636488;0.698903;0.736625;0.763375;0.785322;0.801783;0.10796983;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.10762955;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.11198951;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.11587047;
0.506049;0.630860;0.695584;0.732130;0.759905;0.780774;0.797056;0.11903250;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.793054;0.15508290;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.16235070;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.792057;0.20149926;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.31242352;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.790940;0.65956999;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.55501395;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11114072;
0.509434;0.603774;0.669811;0.688679;0.698113;0.716981;0.745283;0.754717;0.10888729;
0.534392;0.656085;0.730159;0.751323;0.777778;0.798942;0.814815;0.825397;0.10285118;
0.519164;0.627178;0.689895;0.728223;0.749129;0.770035;0.787456;0.804878;0.11115723;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.11432189;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.10980338;
0.508230;0.636488;0.698903;0.736625;0.763375;0.785322;0.801783;0.816187;0.12141863;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.11137496;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.11379058;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.12164208;
0.506049;0.630860;0.695584;0.732130;0.759905;0.780774;0.797056;0.809809;0.57999232;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.793054;0.805827;0.15440364;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.40981338;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.792057;0.804997;0.20467746;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.38171689;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.790940;0.804033;0.52043687;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.58995174;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11005703;
0.509434;0.603774;0.669811;0.688679;0.698113;0.716981;0.745283;0.754717;0.754717;0.11400532;
0.534392;0.656085;0.730159;0.751323;0.777778;0.798942;0.814815;0.825397;0.825397;0.11030508;
0.519164;0.627178;0.689895;0.728223;0.749129;0.770035;0.787456;0.804878;0.815331;0.11145470;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.807198;0.11104934;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.799189;0.11110771;
0.508230;0.636488;0.698903;0.736625;0.763375;0.785322;0.801783;0.816187;0.826475;0.11184907;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.810116;0.11517022;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.828783;0.11517729;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.825972;0.11487296;
0.506049;0.630860;0.695584;0.732130;0.759905;0.780774;0.797056;0.809809;0.821555;0.13031508;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.793054;0.805827;0.817451;0.15006544;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.816786;0.17389429;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.792057;0.804997;0.816042;0.23247237;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.815531;0.40389335;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.790940;0.804033;0.815149;0.56755236;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.814699;0.64721224;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11050334;
0.509434;0.603774;0.669811;0.688679;0.698113;0.716981;0.745283;0.754717;0.754717;0.754717;0.10975699;
0.534392;0.656085;0.730159;0.751323;0.777778;0.798942;0.814815;0.825397;0.825397;0.830688;0.11084087;
0.519164;0.627178;0.689895;0.728223;0.749129;0.770035;0.787456;0.804878;0.815331;0.818815;0.11406714;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.807198;0.812339;0.10988883;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.799189;0.807302;0.11210583;
0.508230;0.636488;0.698903;0.736625;0.763375;0.785322;0.801783;0.816187;0.826475;0.836077;0.11455028;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.810116;0.819751;0.11148849;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.828783;0.837714;0.11665900;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.825972;0.835742;0.11818132;
0.506049;0.630860;0.695584;0.732130;0.759905;0.780774;0.797056;0.809809;0.821555;0.829570;0.12263570;
0.502354;0.627727;0.691217;0.728186;0.755741;0.776980;0.793054;0.805827;0.817451;0.825918;0.16176944;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.816786;0.825488;0.18314052;
0.502192;0.628442;0.690443;0.728110;0.755444;0.775968;0.792057;0.804997;0.816042;0.825120;0.24039589;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.815531;0.824824;0.42761724;
0.499934;0.626176;0.688497;0.726848;0.754301;0.774864;0.790940;0.804033;0.815149;0.824549;0.60762653;
