0;-nan;0.1125450060
100000;3.1351892948;0.1190819144
200000;3.1442091465;0.1367611885
300000;3.1382393837;0.1435229629
400000;3.1326849461;0.1473099887
500000;3.1443278790;0.1662250459
600000;3.1453959942;0.1813421845
700000;3.1502795219;0.1895141155
800000;3.1373655796;0.2052225620
900000;3.1494574547;0.2173773199
1000000;3.1429638863;0.2164007425
0;-nan;0.1165233552
100000;3.1298904419;0.1247594655
200000;3.1619553566;0.1327368319
300000;3.1381902695;0.1438400447
400000;3.1368489265;0.1570337415
500000;3.1603963375;0.1790758818
600000;3.1503753662;0.1831437647
700000;3.1512155533;0.1944040209
800000;3.1336052418;0.1994380057
900000;3.1324231625;0.2223084271
1000000;3.1360151768;0.2204829007
0;-nan;0.1168353409
100000;3.1461381912;0.1251597106
200000;3.1214640141;0.1343490928
300000;3.1243653297;0.1459731162
400000;3.1388058662;0.1631884277
500000;3.1482181549;0.1686278433
600000;3.1482181549;0.1831387132
700000;3.1449930668;0.1886491328
800000;3.1396002769;0.2019375563
900000;3.1519889832;0.2179437727
1000000;3.1480844021;0.2221530676
0;-nan;0.1119732782
100000;3.1190543175;0.1215942129
200000;3.1245362759;0.1365405917
300000;3.1617054939;0.1512863934
400000;3.1321330070;0.1551763862
500000;3.1437642574;0.1680053771
600000;3.1523616314;0.1721311510
700000;3.1398723125;0.1896678656
800000;3.1499660015;0.1995392144
900000;3.1474418640;0.2112754136
1000000;3.1476235390;0.2168093622
0;-nan;0.1279306114
100000;3.1256349087;0.1316617429
200000;3.1500775814;0.1349290162
300000;3.1566653252;0.1528423727
400000;3.1381409168;0.1528800726
500000;3.1401512623;0.1706810594
600000;3.1337647438;0.1788423508
700000;3.1442303658;0.1879888028
800000;3.1346917152;0.1991828829
900000;3.1414763927;0.2119520754
1000000;3.1353809834;0.2225199789
0;-nan;0.1189824119
100000;3.1586594582;0.1184433401
200000;3.1546239853;0.1344659925
300000;3.1363201141;0.1516110152
400000;3.1319859028;0.1663568318
500000;3.1424899101;0.1699218601
600000;3.1421098709;0.1805334836
700000;3.1483454704;0.1861874908
800000;3.1430974007;0.1992747635
900000;3.1550054550;0.2128988206
1000000;3.1362364292;0.2230032086
0;-nan;0.1206236035
100000;3.1354842186;0.1226401255
200000;3.1597073078;0.1410037726
300000;3.1397666931;0.1549782902
400000;3.1382517815;0.1558743119
500000;3.1455147266;0.1682167500
600000;3.1465094090;0.1848986596
700000;3.1381409168;0.1869094521
800000;3.1441535950;0.1992713362
900000;3.1384036541;0.2091486007
1000000;3.1450250149;0.2261272371
0;-nan;0.1163418218
100000;3.1525354385;0.1286618114
200000;3.1435420513;0.1384408921
300000;3.1300373077;0.1502635777
400000;3.1343786716;0.1643346548
500000;3.1438531876;0.1662409753
600000;3.1576621532;0.1874167174
700000;3.1477932930;0.1957686990
800000;3.1424677372;0.2101834565
900000;3.1315567493;0.2101661116
1000000;3.1437642574;0.2243894786
0;-nan;0.1104657724
100000;3.1253418922;0.1240557283
200000;3.1498544216;0.1346588284
300000;3.1273455620;0.1442122459
400000;3.1396927834;0.1556272060
500000;3.1434679031;0.1614252180
600000;3.1327583790;0.1739773601
700000;3.1365168095;0.1926088780
800000;3.1398222446;0.2056721002
900000;3.1431055069;0.2098964751
1000000;3.1444315910;0.2243801057
0;-nan;0.1214056984
100000;3.1285684109;0.1264924556
200000;3.1404323578;0.1366403699
300000;3.1501519680;0.1493400931
400000;3.1413202286;0.1463650763
500000;3.1467320919;0.1652769595
600000;3.1483666897;0.1774980277
700000;3.1459896564;0.1926242411
800000;3.1497612000;0.1983577162
900000;3.1409995556;0.2150162756
1000000;3.1451437473;0.2290267348
