0;-nan;0.1543046530
100000;3.1688690306;0.1255227310
200000;3.1456185466;0.1339110480
300000;3.1478712521;0.1439521430
400000;3.1346734062;0.1494719870
500000;3.1505390572;0.1700102210
600000;3.1557936427;0.1910911740
700000;3.1404639811;0.2024521570
800000;3.1391383850;0.2034414860
900000;3.1458082106;0.2135275900
1000000;3.1415717912;0.2245531680
0;-nan;0.1198723550
100000;3.1459896497;0.1233187630
200000;3.1198571105;0.1430964400
300000;3.1324886056;0.1456497170
400000;3.1267343605;0.1445506750
500000;3.1370777493;0.1728377600
600000;3.1441102954;0.1769534690
700000;3.1430232741;0.1926884790
800000;3.1401919050;0.2069471400
900000;3.1382722765;0.2129860850
1000000;3.1360005018;0.2273932700
0;-nan;0.1222551690
100000;3.1458411979;0.1205300500
200000;3.1392492485;0.1402805660
300000;3.1351893654;0.1508088560
400000;3.1391383850;0.1659967540
500000;3.1322727458;0.1766495470
600000;3.1524360450;0.1786345620
700000;3.1402737870;0.2001614360
800000;3.1371257262;0.2008722550
900000;3.1278509058;0.2145923840
1000000;3.1330823734;0.2279969110
0;-nan;0.1199795310
100000;3.1344523328;0.1193067660
200000;3.1287153495;0.1334718220
300000;3.1515418919;0.1448552220
400000;3.1460638808;0.1567645670
500000;3.1397075676;0.1671045480
600000;3.1469054119;0.1809690100
700000;3.1466896825;0.1871283650
800000;3.1332922089;0.2018395230
900000;3.1485319970;0.2138326410
1000000;3.1338187619;0.2274456660
0;-nan;0.1118202760
100000;3.1534301436;0.1728101670
200000;3.1588839663;0.1375472860
300000;3.1565656566;0.1485971630
400000;3.1463608404;0.1555683440
500000;3.1395301379;0.1644880880
600000;3.1319980582;0.1817979790
700000;3.1433196599;0.2000518860
800000;3.1426899069;0.2046129000
900000;3.1535130135;0.2153265770
1000000;3.1369448980;0.2328490130
0;-nan;0.1201207850
100000;3.1139551902;0.1212073880
200000;3.1514922316;0.1339835370
300000;3.1461381155;0.1432069290
400000;3.1446170053;0.1530932440
500000;3.1528336092;0.1687230350
600000;3.1334210691;0.1811741250
700000;3.1436796321;0.1976996980
800000;3.1444686831;0.2059960260
900000;3.1396024217;0.2134683940
1000000;3.1366349553;0.2271705870
0;-nan;0.1102761560
100000;3.1449507815;0.1267929650
200000;3.1329056917;0.1300679380
300000;3.1403583149;0.1450033210
400000;3.1398776233;0.1587142500
500000;3.1365464115;0.1693983040
600000;3.1557189517;0.1843075140
700000;3.1392809253;0.2099114770
800000;3.1389905791;0.1970108620
900000;3.1414105981;0.2128166560
1000000;3.1452920482;0.2315740530
0;-nan;0.1176289670
100000;3.1733942625;0.1208969040
200000;3.1439867324;0.1324321680
300000;3.1419863638;0.1423876430
400000;3.1361849095;0.1628264210
500000;3.1333032536;0.1693124240
600000;3.1362217936;0.1804580880
700000;3.1591298854;0.1956394540
800000;3.1357976783;0.2004456870
900000;3.1406541983;0.2112251790
1000000;3.1327584722;0.2275157540
0;-nan;0.1217177460
100000;3.1571636042;0.1227499740
200000;3.1276144902;0.1325432930
300000;3.1501519948;0.1432476460
400000;3.1585098151;0.2093050280
500000;3.1343344398;0.1611584510
700000;3.1439761417;0.1918753590
800000;3.1428565816;0.2094969460
900000;3.1412296867;0.2145624530
1000000;3.1512687796;0.2279281000
0;-nan;0.1232668360
100000;3.1235846257;0.1219461650
200000;3.1418382896;0.1330389930
300000;3.1350419312;0.1495510160
400000;3.1542134377;0.1543624030
500000;3.1504795030;0.1685489280
600000;3.1409501374;0.1758349280
700000;3.1337156466;0.1906190360
800000;3.1449507815;0.2013624230
900000;3.1407692791;0.2415990930
1000000;3.1324052017;0.2212298910
0;-nan;0.1670009870
100000;3.1830914184;0.1268117750
200000;3.1301108842;0.1680476030
300000;3.1464350890;0.1504874940
400000;3.1427639824;0.1577024620
500000;3.1436753967;0.1750140850
600000;3.1191759137;0.1839715780
700000;3.1560106222;0.1953303470
800000;3.1331817657;0.1913093140
900000;3.1502677728;0.2162961750
1000000;3.1267636901;0.2249020920
0;-nan;0.1206365190
100000;3.1448024278;0.1220396690
200000;3.1286419348;0.1312191820
300000;3.1445552027;0.1454971320
400000;3.1389166814;0.1485367620
500000;3.1345702347;0.1682561700
600000;3.1397420702;0.1811482070
700000;3.1421344519;0.1944779400
800000;3.1474192146;0.2041979120
900000;3.1473263463;0.2140551250
1000000;3.1321108705;0.2205095140
0;-nan;0.1204102480
100000;3.1752079761;0.1300381340
200000;3.1456927602;0.1338268950
300000;3.1328320802;0.1457022630
400000;3.1299639272;0.1597836680
500000;3.1405950171;0.1707201910
600000;3.1383871828;0.1784235390
700000;3.1383731122;0.1899783190
800000;3.1510081257;0.2062076970
900000;3.1466991126;0.2117372060
1000000;3.1348650284;0.2312300260
0;-nan;0.1202835480
100000;3.1471777683;0.1185048450
200000;3.1356317514;0.1355263330
300000;3.1458411979;0.1424043740
400000;3.1393601199;0.1576215580
500000;3.1342165556;0.1693647700
600000;3.1463855896;0.1824251310
700000;3.1382675866;0.1920428610
800000;3.1481437757;0.2076186420
900000;3.1423648390;0.2146762460
1000000;3.1332001723;0.2258079530
0;-nan;0.1195796590
100000;3.1288621893;0.2030609110
200000;3.1183977672;0.1389444700
300000;3.1441102954;0.1459408090
400000;3.1624803333;0.1563185720
500000;3.1458411979;0.1999670700
600000;3.1459154221;0.1792423000
700000;3.1282120034;0.1960058460
800000;3.1407096826;0.2099571120
900000;3.1370416651;0.2160688560
1000000;3.1415717912;0.2272578920
0;-nan;0.1198314520
100000;3.1612056838;0.1267049850
200000;3.1377717114;0.1309727300
300000;3.1314586334;0.1619850690
400000;3.1405432355;0.1579546870
500000;3.1481883750;0.1660587170
600000;3.1399392422;0.1740538820
700000;3.1434890483;0.1931869550
800000;3.1365353439;0.2043749700
900000;3.1474088956;0.2089366080
1000000;3.1446837549;0.2230814820
0;-nan;0.1207648310
100000;3.1453959267;0.1326234990
200000;3.1307723615;0.1361465920
300000;3.1374517617;0.1498703690
400000;3.1220121368;0.1545382190
500000;3.1441201808;0.1638483760
600000;3.1493335223;0.1772771110
700000;3.1303103479;0.1983053210
800000;3.1450991493;0.2073208120
900000;3.1428257146;0.2111755740
1000000;3.1421492615;0.2270687770
0;-nan;0.1263973070
100000;3.1663104567;0.1189770930
200000;3.1446540881;0.1336426440
300000;3.1619053642;0.1333740490
400000;3.1311032051;0.1547860900
500000;3.1411277277;0.1648175100
600000;3.1431714600;0.1880891060
700000;3.1267657851;0.1918361820
800000;3.1517715911;0.2023881270
900000;3.1482181086;0.2199197890
1000000;3.1436012782;0.2340122730
0;-nan;0.1069612660
100000;3.1430232741;0.1249532440
200000;3.1324640746;0.1331958790
300000;3.1635057971;0.2000044890
400000;3.1577617785;0.1561203730
500000;3.1449804539;0.1816352320
600000;3.1366890679;0.1788726260
700000;3.1411192705;0.1810987740
800000;3.1470292044;0.2132920260
900000;3.1322269612;0.2174126330
1000000;3.1333916144;0.2338978670
0;-nan;0.1163214300
100000;3.1285685235;0.3110425370
200000;3.1309929161;0.1329062300
300000;3.1273455091;0.1566142780
400000;3.1413941507;0.1670734240
500000;3.1511645128;0.1667087600
600000;3.1295965950;0.1768268170
700000;3.1420921396;0.1874774090
800000;3.1408576504;0.1990696890
900000;3.1383871828;0.2124412150
1000000;3.1401512297;0.2131856320
